Time,STREETLEVEL:EAST:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:EAST:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:CORE:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:CORE:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:WEST:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:WEST:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:NORTH:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:SOUTH:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],STREETLEVEL:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s],MIDFLOOR:EAST:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:EAST:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:CORE:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:CORE:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:WEST:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:WEST:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:NORTH:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:SOUTH:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],MIDFLOOR:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s],TOPFLOOR:EAST:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:EAST:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:CORE:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:CORE:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:WEST:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:WEST:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:NORTH:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:SOUTH:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],TOPFLOOR:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s] 
13:09:00,1.815333E+03,3.280057E+03,7.900734E-02,2.413995E-01,1.018310E+03,3.889884E+03,4.432053E-02,2.862834E-01,1.770993E+03,2.951793E+03,7.707764E-02,2.172418E-01,1.778881E+03,3.174393E+03,7.742091E-02,2.336237E-01,1.743958E+03,6.681286E+03,7.590106E-02,4.917049E-01,1.840171E+03,3.404918E+03,8.008828E-02,2.505888E-01,1.005424E+03,4.449237E+03,4.375971E-02,3.274498E-01,1.781359E+03,3.095894E+03,7.752875E-02,2.278469E-01,1.788230E+03,3.174726E+03,7.782778E-02,2.336482E-01,1.771479E+03,6.306521E+03,7.709880E-02,4.641245E-01,2.025350E+03,3.892583E+03,8.814845E-02,2.864777E-01,1.893176E+03,9.297864E+03,8.239672E-02,6.842873E-01,1.954943E+03,3.640733E+03,8.508427E-02,2.679435E-01,1.962718E+03,3.656040E+03,8.542263E-02,2.690697E-01,1.944816E+03,6.331289E+03,8.464355E-02,4.659463E-01 
13:12:00,1.810170E+03,3.289173E+03,7.878263E-02,2.420703E-01,1.015572E+03,3.926171E+03,4.420140E-02,2.889539E-01,1.765782E+03,2.989107E+03,7.685084E-02,2.199879E-01,1.774261E+03,3.200315E+03,7.721987E-02,2.355314E-01,1.738240E+03,6.702284E+03,7.565224E-02,4.932500E-01,1.835152E+03,3.418194E+03,7.986984E-02,2.515658E-01,1.002732E+03,4.486898E+03,4.364257E-02,3.302215E-01,1.776300E+03,3.132617E+03,7.730857E-02,2.305495E-01,1.783751E+03,3.200251E+03,7.763283E-02,2.355266E-01,1.765966E+03,6.328723E+03,7.685886E-02,4.657582E-01,2.020269E+03,3.910649E+03,8.792733E-02,2.878072E-01,1.888365E+03,9.345168E+03,8.218732E-02,6.877684E-01,1.949727E+03,3.681620E+03,8.485725E-02,2.709525E-01,1.958203E+03,3.685390E+03,8.522610E-02,2.712296E-01,1.939287E+03,6.354161E+03,8.440290E-02,4.676294E-01 
13:15:00,1.805359E+03,3.300464E+03,7.857325E-02,2.429013E-01,1.012788E+03,3.963646E+03,4.408022E-02,2.917120E-01,1.760815E+03,3.027339E+03,7.663465E-02,2.228016E-01,1.769913E+03,3.226989E+03,7.703063E-02,2.374945E-01,1.733018E+03,6.720854E+03,7.542495E-02,4.946166E-01,1.830488E+03,3.433512E+03,7.966689E-02,2.526931E-01,1.000019E+03,4.525769E+03,4.352449E-02,3.330823E-01,1.771491E+03,3.170191E+03,7.709930E-02,2.333149E-01,1.779548E+03,3.226650E+03,7.744994E-02,2.374695E-01,1.760948E+03,6.348617E+03,7.664046E-02,4.672223E-01,2.015614E+03,3.930807E+03,8.772472E-02,2.892908E-01,1.883949E+03,9.393015E+03,8.199513E-02,6.912899E-01,1.944829E+03,3.723310E+03,8.464408E-02,2.740207E-01,1.954037E+03,3.715476E+03,8.504480E-02,2.734438E-01,1.934411E+03,6.374750E+03,8.419068E-02,4.691446E-01 
13:18:00,1.800847E+03,3.313351E+03,7.837691E-02,2.438498E-01,1.009958E+03,4.002140E+03,4.395706E-02,2.945452E-01,1.756105E+03,3.066522E+03,7.642968E-02,2.256854E-01,1.765845E+03,3.254311E+03,7.685355E-02,2.395054E-01,1.728303E+03,6.736828E+03,7.521975E-02,4.957924E-01,1.826125E+03,3.450286E+03,7.947701E-02,2.539277E-01,9.972878E+02,4.565642E+03,4.340562E-02,3.360169E-01,1.766947E+03,3.208616E+03,7.690150E-02,2.361428E-01,1.775631E+03,3.253800E+03,7.727946E-02,2.394677E-01,1.756436E+03,6.366293E+03,7.644410E-02,4.685233E-01,2.011327E+03,3.952379E+03,8.753813E-02,2.908785E-01,1.879874E+03,9.441157E+03,8.181778E-02,6.948332E-01,1.940266E+03,3.765715E+03,8.444549E-02,2.771417E-01,1.950228E+03,3.746163E+03,8.487901E-02,2.757024E-01,1.930162E+03,6.393140E+03,8.400577E-02,4.704981E-01 
13:21:00,1.796722E+03,3.327521E+03,7.819735E-02,2.448927E-01,1.007085E+03,4.041532E+03,4.383201E-02,2.974444E-01,1.751670E+03,3.106682E+03,7.623668E-02,2.286411E-01,1.762063E+03,3.282204E+03,7.668895E-02,2.415582E-01,1.724111E+03,6.749939E+03,7.503731E-02,4.967577E-01,1.822151E+03,3.468192E+03,7.930403E-02,2.552457E-01,9.945415E+02,4.606367E+03,4.328609E-02,3.390143E-01,1.762683E+03,3.247857E+03,7.671594E-02,2.390309E-01,1.772007E+03,3.281611E+03,7.712172E-02,2.415146E-01,1.752445E+03,6.381465E+03,7.627041E-02,4.696401E-01,2.007503E+03,3.974976E+03,8.737170E-02,2.925418E-01,1.876209E+03,9.489416E+03,8.165825E-02,6.983853E-01,1.936062E+03,3.808589E+03,8.426250E-02,2.802971E-01,1.946784E+03,3.777362E+03,8.472912E-02,2.779986E-01,1.926551E+03,6.409031E+03,8.384859E-02,4.716679E-01 
13:24:00,1.792923E+03,3.342794E+03,7.803204E-02,2.460170E-01,1.004171E+03,4.081722E+03,4.370517E-02,3.004024E-01,1.747525E+03,3.147732E+03,7.605628E-02,2.316624E-01,1.758575E+03,3.310604E+03,7.653715E-02,2.436486E-01,1.720456E+03,6.760243E+03,7.487825E-02,4.975164E-01,1.818503E+03,3.487040E+03,7.914527E-02,2.566330E-01,9.917833E+02,4.647828E+03,4.316605E-02,3.420659E-01,1.758714E+03,3.287737E+03,7.654322E-02,2.419661E-01,1.768682E+03,3.310011E+03,7.697701E-02,2.436049E-01,1.748989E+03,6.394292E+03,7.611997E-02,4.705845E-01,2.004078E+03,3.998385E+03,8.722265E-02,2.942648E-01,1.872899E+03,9.537682E+03,8.151421E-02,7.019380E-01,1.932231E+03,3.851965E+03,8.409580E-02,2.834895E-01,1.943712E+03,3.809004E+03,8.459541E-02,2.803275E-01,1.923590E+03,6.422606E+03,8.371973E-02,4.726673E-01 
13:27:00,1.789536E+03,3.359028E+03,7.788460E-02,2.472119E-01,1.001217E+03,4.122625E+03,4.357664E-02,3.034130E-01,1.743682E+03,3.189840E+03,7.588901E-02,2.347615E-01,1.755387E+03,3.339462E+03,7.639843E-02,2.457726E-01,1.717353E+03,6.767408E+03,7.474315E-02,4.980442E-01,1.815268E+03,3.506682E+03,7.900447E-02,2.580788E-01,9.890165E+02,4.689930E+03,4.304563E-02,3.451647E-01,1.755097E+03,3.328598E+03,7.638579E-02,2.449734E-01,1.765663E+03,3.338943E+03,7.684560E-02,2.457344E-01,1.746079E+03,6.402811E+03,7.599333E-02,4.712118E-01,2.001143E+03,4.022455E+03,8.709490E-02,2.960365E-01,1.870017E+03,9.585834E+03,8.138874E-02,7.054825E-01,1.928836E+03,3.896098E+03,8.394801E-02,2.867378E-01,1.941018E+03,3.841033E+03,8.447816E-02,2.826849E-01,1.921293E+03,6.431151E+03,8.361975E-02,4.732965E-01 
13:30:00,1.786535E+03,3.376103E+03,7.775400E-02,2.484688E-01,9.982277E+02,4.164171E+03,4.344652E-02,3.064708E-01,1.740194E+03,3.233519E+03,7.573723E-02,2.379763E-01,1.752507E+03,3.368734E+03,7.627307E-02,2.479271E-01,1.714812E+03,6.771618E+03,7.463259E-02,4.983545E-01,1.812378E+03,3.526997E+03,7.887871E-02,2.595741E-01,9.862442E+02,4.732594E+03,4.292497E-02,3.483049E-01,1.751767E+03,3.370760E+03,7.624085E-02,2.480766E-01,1.762955E+03,3.368359E+03,7.672776E-02,2.478994E-01,1.743728E+03,6.408813E+03,7.589101E-02,4.716541E-01,1.998626E+03,4.047070E+03,8.698537E-02,2.978482E-01,1.867503E+03,9.633819E+03,8.127933E-02,7.090148E-01,1.925809E+03,3.941282E+03,8.381625E-02,2.900634E-01,1.938708E+03,3.873407E+03,8.437762E-02,2.850678E-01,1.919672E+03,6.437161E+03,8.354919E-02,4.737392E-01 
13:33:00,1.783844E+03,3.394048E+03,7.763689E-02,2.497897E-01,9.952041E+02,4.206298E+03,4.331492E-02,3.095716E-01,1.736958E+03,3.279457E+03,7.559636E-02,2.413574E-01,1.749895E+03,3.398634E+03,7.615937E-02,2.501278E-01,1.712698E+03,6.773132E+03,7.454055E-02,4.984666E-01,1.809865E+03,3.548000E+03,7.876933E-02,2.611201E-01,9.834692E+02,4.775754E+03,4.280419E-02,3.514816E-01,1.748715E+03,3.414936E+03,7.610802E-02,2.513280E-01,1.760520E+03,3.398444E+03,7.662178E-02,2.501138E-01,1.741798E+03,6.412195E+03,7.580700E-02,4.719035E-01,1.996521E+03,4.072292E+03,8.689376E-02,2.997048E-01,1.865273E+03,9.681274E+03,8.118228E-02,7.125080E-01,1.923099E+03,3.988315E+03,8.369834E-02,2.935251E-01,1.936703E+03,3.906318E+03,8.429036E-02,2.874901E-01,1.918510E+03,6.440596E+03,8.349861E-02,4.739925E-01 
13:36:00,1.781505E+03,3.412501E+03,7.753509E-02,2.511481E-01,9.921493E+02,4.248956E+03,4.318197E-02,3.127113E-01,1.733979E+03,3.328165E+03,7.546672E-02,2.449424E-01,1.747530E+03,3.428532E+03,7.605647E-02,2.523285E-01,1.710999E+03,6.772156E+03,7.446662E-02,4.983953E-01,1.807651E+03,3.569335E+03,7.867295E-02,2.626906E-01,9.806925E+02,4.819343E+03,4.268334E-02,3.546901E-01,1.745930E+03,3.461584E+03,7.598684E-02,2.547614E-01,1.758335E+03,3.428580E+03,7.652669E-02,2.523320E-01,1.740277E+03,6.413291E+03,7.574080E-02,4.719847E-01,1.994746E+03,4.097648E+03,8.681647E-02,3.015712E-01,1.863302E+03,9.728057E+03,8.109649E-02,7.159520E-01,1.920698E+03,4.037627E+03,8.359383E-02,2.971546E-01,1.934976E+03,3.939108E+03,8.421522E-02,2.899036E-01,1.917783E+03,6.441719E+03,8.346697E-02,4.740757E-01 
13:39:00,1.779463E+03,3.431617E+03,7.744620E-02,2.525552E-01,9.890657E+02,4.292100E+03,4.304776E-02,3.158869E-01,1.731257E+03,3.380356E+03,7.534824E-02,2.487838E-01,1.745403E+03,3.458979E+03,7.596387E-02,2.545695E-01,1.709728E+03,6.768714E+03,7.441128E-02,4.981426E-01,1.805780E+03,3.591142E+03,7.859154E-02,2.642958E-01,9.779136E+02,4.863303E+03,4.256240E-02,3.579257E-01,1.743406E+03,3.511384E+03,7.587698E-02,2.584269E-01,1.756389E+03,3.459290E+03,7.644197E-02,2.545925E-01,1.739178E+03,6.412145E+03,7.569297E-02,4.719009E-01,1.993335E+03,4.123381E+03,8.675506E-02,3.034653E-01,1.861569E+03,9.774160E+03,8.102108E-02,7.193458E-01,1.918586E+03,4.089988E+03,8.350191E-02,3.010085E-01,1.933502E+03,3.972337E+03,8.415104E-02,2.923494E-01,1.917456E+03,6.440606E+03,8.345272E-02,4.739943E-01 
13:42:00,1.777761E+03,3.451415E+03,7.737212E-02,2.540126E-01,9.859553E+02,4.335694E+03,4.291239E-02,3.190957E-01,1.728788E+03,3.436685E+03,7.524078E-02,2.529297E-01,1.743505E+03,3.490000E+03,7.588126E-02,2.568529E-01,1.708821E+03,6.762862E+03,7.437181E-02,4.977125E-01,1.804197E+03,3.613442E+03,7.852262E-02,2.659373E-01,9.751320E+02,4.907582E+03,4.244134E-02,3.611849E-01,1.741137E+03,3.564995E+03,7.577820E-02,2.623728E-01,1.754672E+03,3.490604E+03,7.636726E-02,2.568973E-01,1.738434E+03,6.408808E+03,7.566056E-02,4.716559E-01,1.992230E+03,4.149550E+03,8.670695E-02,3.053916E-01,1.860062E+03,9.819411E+03,8.095546E-02,7.226770E-01,1.916754E+03,4.146104E+03,8.342216E-02,3.051387E-01,1.932278E+03,4.006049E+03,8.409775E-02,2.948308E-01,1.917555E+03,6.437326E+03,8.345701E-02,4.737534E-01 
13:45:00,1.776348E+03,3.471886E+03,7.731062E-02,2.555195E-01,9.828198E+02,4.379706E+03,4.277593E-02,3.223352E-01,1.726568E+03,3.497747E+03,7.514417E-02,2.574240E-01,1.741831E+03,3.521598E+03,7.580839E-02,2.591787E-01,1.708284E+03,6.754656E+03,7.434842E-02,4.971092E-01,1.802947E+03,3.636231E+03,7.846823E-02,2.676148E-01,9.723468E+02,4.952137E+03,4.232012E-02,3.644645E-01,1.739117E+03,3.622976E+03,7.569030E-02,2.666403E-01,1.753179E+03,3.522520E+03,7.630228E-02,2.592465E-01,1.738048E+03,6.403329E+03,7.564375E-02,4.712533E-01,1.991483E+03,4.176172E+03,8.667445E-02,3.073512E-01,1.858782E+03,9.863820E+03,8.089974E-02,7.259462E-01,1.915203E+03,4.206562E+03,8.335465E-02,3.095886E-01,1.931306E+03,4.040249E+03,8.405546E-02,2.973481E-01,1.918021E+03,6.431933E+03,8.347731E-02,4.733571E-01 
13:48:00,1.775269E+03,3.493020E+03,7.726365E-02,2.570751E-01,9.796605E+02,4.424110E+03,4.263843E-02,3.256036E-01,1.724595E+03,3.564300E+03,7.505830E-02,2.623224E-01,1.740375E+03,3.553770E+03,7.574506E-02,2.615467E-01,1.708132E+03,6.744149E+03,7.434178E-02,4.963366E-01,1.801978E+03,3.659498E+03,7.842605E-02,2.693275E-01,9.695576E+02,4.996935E+03,4.219873E-02,3.677618E-01,1.737344E+03,3.686050E+03,7.561313E-02,2.712828E-01,1.751905E+03,3.555032E+03,7.624682E-02,2.616396E-01,1.738041E+03,6.395757E+03,7.564342E-02,4.706966E-01,1.991049E+03,4.203247E+03,8.665555E-02,3.093442E-01,1.857730E+03,9.907368E+03,8.085397E-02,7.291521E-01,1.913933E+03,4.272120E+03,8.329939E-02,3.144138E-01,1.930583E+03,4.074935E+03,8.402398E-02,2.999012E-01,1.918864E+03,6.424474E+03,8.351397E-02,4.728086E-01 
13:51:00,1.774474E+03,3.514805E+03,7.722906E-02,2.586788E-01,9.764786E+02,4.468885E+03,4.249995E-02,3.288993E-01,1.722866E+03,3.636857E+03,7.498304E-02,2.676629E-01,1.739136E+03,3.586514E+03,7.569110E-02,2.639569E-01,1.708313E+03,6.731392E+03,7.434968E-02,4.953984E-01,1.801339E+03,3.683235E+03,7.839820E-02,2.710748E-01,9.667638E+02,5.041946E+03,4.207713E-02,3.710750E-01,1.735815E+03,3.754734E+03,7.554660E-02,2.763381E-01,1.750846E+03,3.588138E+03,7.620073E-02,2.640764E-01,1.738356E+03,6.386134E+03,7.565716E-02,4.699890E-01,1.990977E+03,4.230769E+03,8.665241E-02,3.113701E-01,1.856908E+03,9.950043E+03,8.081817E-02,7.322938E-01,1.912945E+03,4.343310E+03,8.325639E-02,3.196536E-01,1.930106E+03,4.110105E+03,8.400322E-02,3.024899E-01,1.920106E+03,6.414980E+03,8.356802E-02,4.721105E-01 
13:54:00,1.774010E+03,3.537233E+03,7.720885E-02,2.603297E-01,9.732748E+02,4.514013E+03,4.236051E-02,3.322209E-01,1.721379E+03,3.715917E+03,7.491833E-02,2.734819E-01,1.738108E+03,3.619831E+03,7.564638E-02,2.664092E-01,1.708860E+03,6.716436E+03,7.437347E-02,4.942984E-01,1.800976E+03,3.707431E+03,7.838241E-02,2.728559E-01,9.639648E+02,5.087149E+03,4.195532E-02,3.744023E-01,1.734529E+03,3.829518E+03,7.549062E-02,2.818424E-01,1.750000E+03,3.621834E+03,7.616388E-02,2.665567E-01,1.739031E+03,6.374508E+03,7.568650E-02,4.691340E-01,1.991214E+03,4.258733E+03,8.666273E-02,3.134284E-01,1.856314E+03,9.991839E+03,8.079231E-02,7.353708E-01,1.912239E+03,4.420634E+03,8.322564E-02,3.253448E-01,1.929873E+03,4.145755E+03,8.399307E-02,3.051139E-01,1.921695E+03,6.403498E+03,8.363715E-02,4.712660E-01 
13:57:00,1.773828E+03,3.560295E+03,7.720092E-02,2.620273E-01,9.700498E+02,4.559478E+03,4.222015E-02,3.355674E-01,1.720133E+03,3.801912E+03,7.486411E-02,2.798113E-01,1.737291E+03,3.653719E+03,7.561082E-02,2.689036E-01,1.709728E+03,6.699332E+03,7.441124E-02,4.930403E-01,1.800941E+03,3.732077E+03,7.838090E-02,2.746701E-01,9.611603E+02,5.132524E+03,4.183326E-02,3.777422E-01,1.733484E+03,3.910829E+03,7.544514E-02,2.878271E-01,1.749364E+03,3.656116E+03,7.613619E-02,2.690800E-01,1.740017E+03,6.360923E+03,7.572941E-02,4.681348E-01,1.991814E+03,4.287129E+03,8.668882E-02,3.155186E-01,1.855948E+03,1.003276E+04,8.077638E-02,7.383832E-01,1.911814E+03,4.504526E+03,8.320713E-02,3.315194E-01,1.929883E+03,4.181883E+03,8.399348E-02,3.077732E-01,1.923669E+03,6.390038E+03,8.372307E-02,4.702760E-01 
14:00:00,1.773975E+03,3.583983E+03,7.720730E-02,2.637710E-01,9.668040E+02,4.605268E+03,4.207889E-02,3.389379E-01,1.719127E+03,3.895199E+03,7.482032E-02,2.866774E-01,1.736682E+03,3.688178E+03,7.558432E-02,2.714400E-01,1.710951E+03,6.680131E+03,7.446446E-02,4.916278E-01,1.801183E+03,3.757165E+03,7.839139E-02,2.765168E-01,9.583500E+02,5.178058E+03,4.171095E-02,3.810938E-01,1.732680E+03,3.999021E+03,7.541012E-02,2.943183E-01,1.748936E+03,3.690983E+03,7.611760E-02,2.716465E-01,1.741354E+03,6.345427E+03,7.578758E-02,4.669950E-01,1.992722E+03,4.315949E+03,8.672833E-02,3.176400E-01,1.855810E+03,1.007281E+04,8.077035E-02,7.413315E-01,1.911670E+03,4.595339E+03,8.320085E-02,3.382034E-01,1.930133E+03,4.218488E+03,8.400437E-02,3.104675E-01,1.925983E+03,6.374657E+03,8.382376E-02,4.691446E-01 
14:03:00,1.774161E+03,3.587904E+03,7.721539E-02,2.640600E-01,9.636340E+02,4.615073E+03,4.194092E-02,3.396600E-01,1.718233E+03,3.975631E+03,7.478138E-02,2.925975E-01,1.736154E+03,3.700126E+03,7.556129E-02,2.723197E-01,1.712241E+03,6.637751E+03,7.452057E-02,4.885095E-01,1.801482E+03,3.762344E+03,7.840443E-02,2.768984E-01,9.556295E+02,5.187350E+03,4.159255E-02,3.817782E-01,1.731982E+03,4.073909E+03,7.537975E-02,2.998303E-01,1.748585E+03,3.705576E+03,7.610229E-02,2.727208E-01,1.742752E+03,6.306892E+03,7.584842E-02,4.641596E-01,1.993715E+03,4.323958E+03,8.677153E-02,3.182298E-01,1.855835E+03,1.007365E+04,8.077143E-02,7.413948E-01,1.911670E+03,4.672077E+03,8.320086E-02,3.438517E-01,1.930481E+03,4.233879E+03,8.401953E-02,3.116006E-01,1.928400E+03,6.335505E+03,8.392890E-02,4.662638E-01 
14:06:00,1.774298E+03,3.591387E+03,7.722136E-02,2.643166E-01,9.605413E+02,4.623862E+03,4.180633E-02,3.403071E-01,1.717402E+03,4.062720E+03,7.474520E-02,2.990075E-01,1.735656E+03,3.713966E+03,7.553965E-02,2.733386E-01,1.713509E+03,6.591681E+03,7.457575E-02,4.851195E-01,1.801729E+03,3.766915E+03,7.841518E-02,2.772350E-01,9.529997E+02,5.195274E+03,4.147809E-02,3.823618E-01,1.731339E+03,4.154933E+03,7.535177E-02,3.057939E-01,1.748256E+03,3.719577E+03,7.608798E-02,2.737515E-01,1.744117E+03,6.264724E+03,7.590780E-02,4.610569E-01,1.994663E+03,4.330960E+03,8.681281E-02,3.187455E-01,1.855960E+03,1.007127E+04,8.077689E-02,7.412200E-01,1.911749E+03,4.754747E+03,8.320430E-02,3.499363E-01,1.930865E+03,4.248265E+03,8.403623E-02,3.126597E-01,1.930787E+03,6.292465E+03,8.403279E-02,4.630968E-01 
14:09:00,1.774392E+03,3.594658E+03,7.722546E-02,2.645576E-01,9.575255E+02,4.631943E+03,4.167507E-02,3.409022E-01,1.716621E+03,4.156785E+03,7.471121E-02,3.059308E-01,1.735163E+03,3.727543E+03,7.551818E-02,2.743380E-01,1.714769E+03,6.542314E+03,7.463056E-02,4.814869E-01,1.801923E+03,3.771120E+03,7.842361E-02,2.775448E-01,9.504588E+02,5.202199E+03,4.136751E-02,3.828718E-01,1.730720E+03,4.242410E+03,7.532481E-02,3.122325E-01,1.747918E+03,3.733248E+03,7.607327E-02,2.747580E-01,1.745462E+03,6.219430E+03,7.596634E-02,4.577239E-01,1.995561E+03,4.337351E+03,8.685188E-02,3.192161E-01,1.856154E+03,1.006658E+04,8.078532E-02,7.408761E-01,1.911865E+03,4.843845E+03,8.320934E-02,3.564941E-01,1.931243E+03,4.262101E+03,8.405267E-02,3.136782E-01,1.933156E+03,6.246170E+03,8.413588E-02,4.596902E-01 
14:12:00,1.774435E+03,3.597805E+03,7.722732E-02,2.647894E-01,9.545864E+02,4.639470E+03,4.154716E-02,3.414564E-01,1.715872E+03,4.257909E+03,7.467862E-02,3.133738E-01,1.734698E+03,3.741005E+03,7.549795E-02,2.753291E-01,1.715974E+03,6.489976E+03,7.468299E-02,4.776355E-01,1.802054E+03,3.775075E+03,7.842930E-02,2.778361E-01,9.480055E+02,5.208335E+03,4.126073E-02,3.833237E-01,1.730151E+03,4.336457E+03,7.530002E-02,3.191544E-01,1.747598E+03,3.746708E+03,7.605935E-02,2.757488E-01,1.746737E+03,6.171025E+03,7.602182E-02,4.541620E-01,1.996396E+03,4.343354E+03,8.688820E-02,3.196582E-01,1.856428E+03,1.005985E+04,8.079726E-02,7.403810E-01,1.912046E+03,4.939545E+03,8.321721E-02,3.635377E-01,1.931645E+03,4.275596E+03,8.407015E-02,3.146717E-01,1.935446E+03,6.196703E+03,8.423555E-02,4.560500E-01 
14:15:00,1.774419E+03,3.600879E+03,7.722660E-02,2.650158E-01,9.517239E+02,4.646538E+03,4.142257E-02,3.419768E-01,1.715179E+03,4.366049E+03,7.464848E-02,3.213330E-01,1.734243E+03,3.754424E+03,7.547813E-02,2.763168E-01,1.717151E+03,6.434573E+03,7.473421E-02,4.735583E-01,1.802114E+03,3.778844E+03,7.843191E-02,2.781137E-01,9.456385E+02,5.213805E+03,4.115772E-02,3.837265E-01,1.729612E+03,4.437050E+03,7.527659E-02,3.265582E-01,1.747260E+03,3.760026E+03,7.604464E-02,2.767291E-01,1.747953E+03,6.119827E+03,7.607474E-02,4.503943E-01,1.997158E+03,4.349038E+03,8.692135E-02,3.200767E-01,1.856759E+03,1.005146E+04,8.081164E-02,7.397641E-01,1.912251E+03,5.041838E+03,8.322612E-02,3.710666E-01,1.932029E+03,4.288854E+03,8.408687E-02,3.156476E-01,1.937671E+03,6.144402E+03,8.433238E-02,4.522011E-01 
14:18:00,1.774336E+03,3.603921E+03,7.722301E-02,2.652398E-01,9.489373E+02,4.653229E+03,4.130130E-02,3.424694E-01,1.714525E+03,4.481062E+03,7.462001E-02,3.297980E-01,1.733777E+03,3.767850E+03,7.545783E-02,2.773051E-01,1.718256E+03,6.376264E+03,7.478231E-02,4.692673E-01,1.802097E+03,3.782478E+03,7.843116E-02,2.783813E-01,9.433562E+02,5.218711E+03,4.105839E-02,3.840878E-01,1.729082E+03,4.544069E+03,7.525352E-02,3.344349E-01,1.746931E+03,3.773255E+03,7.603030E-02,2.777029E-01,1.749123E+03,6.065740E+03,7.612567E-02,4.464139E-01,1.997840E+03,4.354437E+03,8.695104E-02,3.204742E-01,1.857162E+03,1.004141E+04,8.082917E-02,7.390250E-01,1.912509E+03,5.150595E+03,8.323735E-02,3.790710E-01,1.932426E+03,4.301943E+03,8.410415E-02,3.166110E-01,1.939824E+03,6.089172E+03,8.442608E-02,4.481366E-01 
